;score10_6;score10_8;score35;dist35_10;scorephage;fe;freqAT;host;size10;size35_6;sizephage_23;sizephage_21;TG;Podo;Myo;tp;EColi;Pectobacterium;Cronobacter;output
NC_025418:143337;-1,09564854;1,353523239;1,39891304;1,531058763;0,108730324;0,028506011;0,073735373;1;0;1;1;0;0;1;0;0;0;0;0;0
KU574722:Porf_243;1,403305692;2,662000457;-1,040648694;-1,11787275;1,276122193;1,448888374;1,48432511;1;0;0;1;0;0;0;1;0;0;1;0;1
NC_000924:14311;-0,517003071;-1,237852106;-0,638417595;1,531058763;-0,790529324;-0,615686467;-0,567441781;1;1;1;0;1;0;1;0;1;1;0;0;0
NC_004913:86777;-0,397870177;-1,645152591;-0,931558679;0,017383613;-0,703688064;-0,227591524;-0,054500058;1;1;1;0;1;0;1;0;1;1;0;0;0
AY543070:P15a;1,967768738;0,810455927;0,607432122;0,395802401;-0,767805424;1,833598768;1,997266833;1;1;1;0;0;0;0;0;0;1;0;0;1
KU574722:172550;0,541010503;0,153265868;-0,850944866;-0,361035175;-0,4663219;0,742645833;0,586677095;1;1;1;0;1;0;0;1;0;0;1;0;0
NC_000866:62511;0,518318411;0,444475832;0,10542794;1,152639976;-0,593689118;0,29024446;0,330206234;1;1;1;0;1;0;0;1;0;1;0;0;0
NC_019401:232597;-0,454600138;-0,08875325;0,570789519;0,774221188;-0,174230666;0,764081309;0,714912526;1;1;1;1;0;0;0;1;0;0;0;1;0
NC_012418:258109;0,77927619;-1,497579964;2,084130498;0,395802401;-0,008957862;-1,456182782;-1,593325226;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_001825:PL1;1,318210717;0,54088995;0,458322806;-1,11787275;-0,532900216;0,183067078;0,330206234;1;1;0;0;1;0;1;0;0;0;0;0;1
NC_011043:186091;-0,829017771;-1,145373301;-1,202714202;-0,361035175;-0,128605072;-0,723992032;-0,823912642;1;1;1;0;0;0;1;0;0;0;0;0;0
KP025626:248115;-1,274347873;0,176877489;-0,74661967;-1,874710325;1,044716241;-0,608917369;-0,43920635;0;0;0;0;1;0;1;0;0;0;0;0;0
KP025626:245891;-1,353769757;-0,509827137;-1,90625283;1,531058763;0,002086734;-1,670537547;-1,593325226;0;0;1;1;0;0;1;0;0;0;0;0;0
NC_019401:229256;0,665816403;1,526675144;-0,858273386;1,909477551;0,48459004;0,538444715;0,714912526;1;0;1;0;1;0;0;1;0;0;0;1;0
NC_001416:PsieB;0,796295158;0,296903205;-1,730368206;1,152639976;-0,50974253;-0,162156912;-0,310970919;1;1;1;0;1;0;0;0;1;1;0;0;1
NC_011085:p10;0,288562208;0,159168767;-0,362947915;0,395802401;1,24910574;0,608392059;0,458441665;0;1;0;1;0;0;1;0;0;0;0;0;1
NC_002371:aI;0,739565265;0,001757963;1,558807783;-1,11787275;0,148803791;-0,868399453;-0,567441781;1;1;0;0;1;1;1;0;1;1;0;0;1
NC_001604:phi4.3;-0,57089652;0,182780389;-0,437101805;0,395802401;3,781535769;0,431267332;0,330206234;0;1;0;1;0;0;1;0;0;1;0;0;1
EU236438:262704;-0,57089652;-0,421283575;-0,834566697;0,017383613;0,496168866;-2,487342019;-2,36273781;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_025418:144726;0,739565265;-0,924998154;-1,635097329;-0,739453962;-0,305665541;-1,373825425;-1,336854365;1;1;1;0;1;0;1;0;0;0;0;0;0
KU574722:180755;-0,457436633;-0,645593965;1,02882249;1,531058763;0,478428105;0,488804664;0,586677095;1;1;1;1;0;0;0;1;0;0;1;0;0
NC_019401:232528;0,2034673;0,611724838;-1,103779087;1,531058763;-0,73899638;0,65803211;0,330206234;1;1;1;0;0;0;0;1;0;0;0;1;0
NC_004913:88629;-0,885747724;-0,08875325;-0,521161179;-0,739453962;-0,260797558;-1,031985984;-0,823912642;1;1;1;0;1;1;1;0;1;1;0;0;0
NC_027375:250889;-0,375178186;-0,59050019;-1,956998456;-1,11787275;0,416564372;-1,512591931;-1,465089795;0;1;0;0;1;0;1;0;0;0;0;0;0
EU236438:P4;0,796295158;-0,063173995;-1,475051067;-1,11787275;4,391389811;-0,805221206;-1,080383503;0;1;0;0;0;0;1;0;0;0;0;0;1
NC_000866:P18;0,175102286;2,662000457;0,334369441;-1,496291537;0,496913011;1,781702351;1,740795971;1;0;0;1;0;1;0;1;0;1;0;0;1
NC_009935:241064;-0,100037967;-0,505891871;-1,237963841;0,017383613;0,653930536;-1,135778818;-1,208618934;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_000902:79415;-0,92262218;-0,478344983;-0,05213534;0,395802401;-0,98302747;-1,321929008;-1,080383503;1;1;1;0;1;0;1;0;1;1;0;0;0
NC_004831:52749;-1,081466033;-1,104052958;-0,576544046;-1,874710325;-0,23185046;-1,187675234;-1,208618934;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_004777:196764;-1,478575658;-1,228013894;0,317955298;0,774221188;-0,123041749;-1,125625171;-1,208618934;1;1;1;1;0;0;1;0;0;0;0;0;0
NC_001978:105321;-3,203166103;-1,511353349;0,977522671;0,017383613;-0,194219242;-1,456182782;-1,465089795;0;1;1;0;1;0;0;0;1;0;0;0;0
NC_004665:92809;-0,624789961;-1,956038816;0,021149866;0,395802401;0,009857747;-1,044395997;-1,080383503;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_011043:189519;-0,826181277;0,387414424;0,021149866;-0,739453962;-0,246324009;-0,234360622;-0,43920635;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_019401:218970;1,343739236;-0,70068774;-1,524978113;0,017383613;-0,835420917;0,502342859;0,330206234;1;1;0;1;0;0;0;1;0;0;0;1;0
NC_003525:110417;0,328273133;-1,107988225;-2,697733792;0,017383613;0,198013833;-1,62992296;-1,465089795;0;1;1;0;1;0;1;0;1;1;0;0;0
NC_001978:106872;-2,658558587;-1,192596497;0,823514242;0,017383613;0,367354329;-2,232372668;-1,978031518;0;1;0;0;1;0;0;0;1;0;0;0;0
NC_001604:phi1.6;0,489953464;0,444475832;-0,162968804;0,017383613;3,781535769;0,36583272;0,330206234;0;1;0;1;0;0;1;0;0;1;0;0;1
NC_012418:260310;-0,41772564;-0,244196415;1,072793613;-0,361035175;-0,007510507;-0,936090431;-0,952148073;1;1;1;0;1;0;1;0;0;0;0;0;0
EU056923:268162;-0,389360693;-1,139470355;0,504832659;0,395802401;-0,476453372;-1,318544459;-1,465089795;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_019401:224813;0,424714019;1,04263692;0,481383884;-1,874710325;-0,984721973;1,037101589;0,971383387;1;1;0;1;0;0;0;1;0;0;0;1;0
NC_000866:60569;-1,350933263;-0,189102637;1,39891304;0,017383613;-0,286849932;-0,388921689;-0,054500058;1;1;1;0;1;1;0;1;0;1;0;0;0
NC_011040:phi;-0,369505197;0,033240117;1,087450654;1,909477551;3,037874247;0,535060166;0,201970803;0;1;1;1;0;0;1;0;0;1;0;0;1
NC_002649:3854;0,112699336;1,209885878;-1,092786284;0,774221188;-0,050524103;1,032588857;0,971383387;1;0;1;1;0;0;1;0;0;0;0;0;0
KU574722:180234;0,739565265;1,353523239;-1,602763028;-1,874710325;-0,789082006;0,893822351;0,714912526;1;0;0;0;1;0;0;1;0;0;1;0;0
NC_025418:143827;0,77927619;-0,230422972;-0,5284897;-0,739453962;0,131480961;-0,859373989;-0,823912642;1;1;1;1;0;0;1;0;0;0;0;0;0
NC_000866:68757;0,489953464;0,381511525;-1,19288924;0,017383613;-0,48224282;-0,269334294;-0,054500058;1;1;0;0;1;0;0;1;0;1;0;0;0
NC_019401:Porf476;1,343739236;-0,08875325;2,084130498;0,395802401;0,19262328;1,542527561;1,740795971;1;1;1;1;0;1;0;1;0;0;0;1;1
NC_000902:81431;0,01058546;-0,224520066;-1,237963841;0,395802401;-0,30646873;0,149221589;0,073735373;1;1;0;1;0;0;1;0;1;1;0;0;0
NC_005856:31248;-0,726903869;-0,405542486;-1,103779087;-0,361035175;-0,427498752;-0,886450381;-0,823912642;1;1;1;0;0;0;0;1;1;1;0;0;0
NC_009936:245110;-1,484248647;-1,222111041;-0,351698326;-1,496291537;-0,70887054;-0,484817242;-0,43920635;1;1;0;1;0;0;1;0;0;0;0;0;0
NC_004665:93416;0,739565265;-0,399639587;-0,683130651;0,017383613;-0,017641989;-1,335467204;-1,465089795;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_006949:PR;0,810477699;1,019025228;1,714039773;0,017383613;-0,347638835;1,286430026;1,227854249;1;1;1;0;1;0;0;0;1;0;0;0;1
AY543070:280101;-0,202151842;0,263453442;-0,396576155;0,774221188;-0,571543887;0,392909111;0,201970803;1;1;1;0;0;0;0;0;0;1;0;0;0
NC_002371:44232;-0,457436633;0,666818566;0,833065741;-1,11787275;0,076436062;-0,075286823;-0,054500058;1;1;0;0;1;0;1;0;1;1;0;0;0
NC_002730:98863;-1,407663224;-0,04546528;0,09711212;0,017383613;0,562747181;-0,277231575;-0,310970919;0;1;0;0;1;0;1;0;1;1;0;0;0
KU574722:171160;0,725382724;0,159168767;-0,149964708;0,017383613;-0,407424669;0,793414067;0,971383387;1;1;0;1;0;0;0;1;0;0;1;0;0
NC_000929:28290;-0,593588495;-0,962383184;-1,237963841;0,395802401;-0,621188829;-1,012806874;-1,080383503;1;1;0;0;1;0;0;1;1;1;0;0;0
NC_013649:126168;-1,169397469;-0,051368191;-0,957052216;-1,11787275;0,713044021;-2,076683417;-1,978031518;0;0;0;1;0;0;1;0;0;0;0;0;0
NC_004777:195639;-0,587915505;0,139492413;1,714039773;-0,361035175;-0,069746752;0,005942351;0,073735373;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_028816:137461;0,504136005;-0,948609799;-1,275999477;0,395802401;-0,110241064;-0,696915641;-0,695677211;1;1;1;0;0;0;1;0;0;0;0;0;0
NC_005856:p2RlfB;0,699854339;0,068657549;-0,521161179;0,017383613;0,410176203;0,809208628;0,971383387;1;1;1;1;0;0;0;1;1;1;0;0;1
NC_004913:86077;-1,132523005;-0,063173995;1,39891304;0,017383613;-0,287955022;-0,042569517;-0,054500058;1;1;1;0;0;0;1;0;1;1;0;0;0
NC_002166:20810;0,810477699;-0,224520066;0,190237564;-1,874710325;-0,781388215;-0,008724027;-0,054500058;1;1;0;1;0;0;0;0;1;1;0;0;0
NC_001978:106027;-0,134075903;-1,318525112;-1,356613281;0,395802401;0,740771796;-2,041709745;-1,849796087;0;1;1;0;1;0;0;0;1;0;0;0;0
NC_000866:P47;1,967768738;0,611724838;1,279874614;-1,496291537;0,53130175;0,845310483;0,843147957;1;1;0;0;0;1;0;1;0;1;0;0;1
NC_001825:104528;1,167876432;0,611724838;2,084130498;0,395802401;-0,204090878;1,043870687;1,099618818;1;1;1;1;0;1;1;0;0;0;0;0;0
NC_019401:216207;0,853025186;0,861614482;-0,147406194;-0,739453962;-0,599452629;0,934436938;0,971383387;1;1;1;0;0;0;0;1;0;0;0;1;0
KU574722:185252;0,796295158;0,85177627;-0,231684268;0,017383613;-0,544479041;1,763651423;1,869031402;1;1;1;0;1;0;0;1;0;0;1;0;0
NC_001895:pOLD;0,135391361;0,58024266;1,02882249;0,395802401;-0,568100997;0,352294524;0,586677095;1;1;1;1;0;0;0;1;1;0;0;0;1
NC_000866:69150;-0,199315348;0,265421075;0,452557536;-1,496291537;-0,577557426;-0,027903138;0,073735373;1;1;0;0;0;0;0;1;0;1;0;0;0
NC_000866:PuvsX;1,967768738;1,394843582;1,596964579;-1,11787275;-0,891844116;1,18940629;1,356089679;1;1;0;0;1;0;0;1;0;1;0;0;1
NC_001317:289929;1,403305692;0,387414424;0,046799775;0,395802401;-0,543031688;0,220297116;0,330206234;1;1;1;0;1;0;0;0;1;1;0;0;0
NC_000866:P45;1,539457571;0,615660104;2,084130477;-1,496291537;-0,839739402;1,556065756;1,869031402;1;1;0;0;1;0;0;1;0;1;0;0;1
NC_004914:119596;0,853025186;0,861614482;0,112965616;-1,11787275;-0,059615271;-0,12718324;-0,182735489;1;1;0;0;1;0;1;0;1;1;0;0;0
NC_011043:188779;-1,614727537;-1,521191561;-0,894304471;-1,11787275;0,59458902;-1,019575971;-1,080383503;0;1;0;0;1;0;1;0;0;0;0;0;0
KP025626:245974;-1,002044115;-0,651496865;-0,092746959;0,017383613;0,186435008;-1,012806874;-0,952148073;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_000866:61676;-1,322568316;-0,104494333;0,351895603;0,017383613;-0,247442321;-0,129439606;-0,054500058;1;1;0;0;0;0;0;1;0;1;0;0;0
NC_004665:89941;-2,045875199;-2,103611443;-0,755674011;-0,739453962;-0,340402069;-1,936788729;-1,978031518;0;1;1;0;1;0;1;0;0;0;0;0;0
NC_011085:190549;-0,134075903;-0,742008083;-0,504658686;0,395802401;-0,052378498;0,005942351;-0,182735489;1;1;0;0;1;0;1;0;0;0;0;0;0
EU056923:270701;-0,343976711;-0,822681136;-0,891251773;1,909477551;-0,754587874;-0,766862985;-0,823912642;1;1;1;0;0;0;1;0;0;0;0;0;0
AY543070:Plpp;1,967768738;0,534987051;0,930843795;0,395802401;-0,687767144;2,175438209;2,125502263;1;1;0;0;1;0;0;0;0;1;0;0;1
NC_004914:119808;-0,746759351;-0,019886025;-0,151070542;0,395802401;0,857378718;-1,113215158;-1,208618934;0;1;1;0;0;0;1;0;1;1;0;0;0
EU622808:C2;1,224606325;1,209885878;0,636746204;0,395802401;-0,130151323;1,797496913;1,612560541;1;1;1;1;0;1;1;0;0;0;0;0;1
KP025626:A3;1,318210717;-0,824648769;2,084130498;0,017383613;-0,495583356;-0,413741715;-0,182735489;1;1;1;1;0;0;1;0;0;0;0;0;1
EU056923:268350;-1,06161057;-1,771081206;-0,714910653;-1,874710325;0,996953551;-1,861200469;-1,849796087;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_004167:6986;1,539457571;-0,063173995;0,204363142;-0,739453962;-0,315797031;0,812593177;0,843147957;1;1;1;0;1;0;0;0;1;0;0;0;0
NC_000866:72890;-2,136643028;-0,08875325;1,714039773;0,395802401;-0,091457071;-0,352819834;-0,310970919;1;1;1;0;1;0;0;1;0;1;0;0;0
NC_004665:92776;-0,134075903;-0,70068774;-1,316306378;1,152639976;-0,482786137;-1,203469796;-1,336854365;1;1;1;1;0;0;1;0;0;0;0;0;0
NC_005856:pRepA;0,518318411;-1,058797349;0,977522671;0,774221188;-0,259145978;-0,827784866;-0,823912642;1;1;1;0;0;0;0;1;1;1;0;0;1
NC_003525:114176;-0,593588495;1,526675144;-0,656738897;1,152639976;0,152809676;-0,076415006;0,073735373;1;0;1;1;0;0;1;0;1;1;0;0;0
AY543070:276587;0,075824905;1,07215137;1,885228333;-1,874710325;-0,553881865;0,755055845;0,843147957;1;1;0;1;0;1;0;0;0;1;0;0;0
NC_001895:42545;0,382166667;0,100139703;-0,425890324;1,909477551;-0,670398906;-1,291468068;-1,208618934;1;1;1;0;1;0;0;1;1;0;0;0;0
KU574722:173321;-0,865892236;-0,742008083;-1,225137497;-1,496291537;-0,117354087;-0,341538004;-0,182735489;1;1;0;1;0;0;0;1;0;0;1;0;0
NC_000924:pR;0,853025186;-0,05727109;0,75766688;0,017383613;-0,056211762;0,781004054;0,843147957;1;1;1;1;0;0;1;0;1;1;0;0;1
NC_001604:76524;-0,596424989;-0,822681136;-0,715367105;0,017383613;1,002742964;-0,850348525;-0,952148073;0;1;1;0;1;0;1;0;0;1;0;0;0
NC_019401:230601;0,489953464;0,592048459;-0,209698706;-0,739453962;-1,033684866;1,426324714;1,227854249;1;1;1;0;1;0;0;1;0;0;0;1;0
NC_000902:79156;-1,7593889;0,269356341;2,084130498;-0,739453962;-0,501058411;-0,743171143;-0,567441781;1;1;1;0;1;1;1;0;1;1;0;0;0
NC_011043:phi1.3;-0,539695045;0,381511525;-0,467781008;-1,11787275;3,359226971;-0,026774955;-0,182735489;0;1;0;1;0;0;1;0;0;0;0;0;1
NC_004167:6519;0,600576959;-0,808907657;-0,993103678;-1,11787275;-0,100291112;-0,170054193;-0,054500058;1;1;0;1;0;0;0;0;1;0;0;0;0
NC_011085:190679;-2,153661996;-1,776984059;0,021149866;1,909477551;-0,593689118;-1,038755082;-0,952148073;1;1;1;0;1;1;1;0;0;0;0;0;0
NC_000924:15088;0,01058546;-1,88126885;-1,224699785;-0,361035175;0,232408081;-0,993627763;-1,080383503;0;1;1;0;0;0;1;0;1;1;0;0;0
NC_000929:28484;-1,245982893;-0,399639587;0,853244116;-1,11787275;0,043146905;-0,41938263;-0,43920635;1;1;0;0;1;0;0;1;1;1;0;0;0
NC_010326:253736;-0,224843834;-1,836013147;-1,975873862;1,531058763;-0,687514217;-1,559975616;-1,721560657;1;1;1;0;0;0;1;0;0;0;0;0;0
NC_004167:6875;-1,336750789;-0,210746622;1,050808052;-0,361035175;-0,437284881;-0,394562604;-0,182735489;1;1;1;1;0;0;0;0;1;0;0;0;0
EU236438:266186;-1,725350964;-1,731728543;0,413226065;-0,361035175;0,800113311;-2,291038182;-2,234502379;0;1;1;0;1;0;1;0;0;0;0;0;0
NC_000902:78412;0,160919813;0,273291607;-0,262098651;0,017383613;-0,205512791;-0,470150863;-0,182735489;1;1;0;1;0;0;1;0;1;1;0;0;0
NC_019401:219754;1,167876432;-0,81677819;-0,216214354;-1,11787275;-0,576632476;0,453830992;0,458441665;1;1;0;1;0;0;0;1;0;0;0;1;0
NC_001604:E;-0,939641165;-0,783328426;0,39490484;-1,496291537;-0,185535123;-0,069645908;-0,182735489;1;1;0;0;1;0;1;0;0;1;0;0;1
NC_006949:292800;-1,09564854;-0,05727109;0,200698794;1,152639976;-0,438822155;-0,246770635;-0,310970919;1;1;1;0;1;0;0;0;1;0;0;0;0
NC_004914:118532;0,424714019;0,69830079;-0,437101805;0,017383613;-0,24654204;0,363576354;0,458441665;1;1;0;0;0;1;1;0;1;1;0;0;0
NC_001604:74469;0,739565265;-0,153685207;-0,85092919;-1,11787275;-0,400315069;-0,392306238;-0,567441781;1;1;0;1;0;0;1;0;0;1;0;0;0
NC_025418:146608;-0,925458691;-0,332739989;-0,990186909;0,017383613;-0,511189883;-0,808605755;-0,952148073;1;1;1;0;1;0;1;0;0;0;0;0;0
KU574722:182714;-0,000760518;0,139492413;0,6975817;-1,496291537;-0,972169428;1,245815439;1,227854249;1;1;0;0;0;0;0;1;0;0;1;0;0
NC_004777:phi4.7;0,54384693;1,178403748;-0,660403157;-0,361035175;2,717943471;-0,056107712;-0,310970919;0;0;1;1;0;0;1;0;0;0;0;0;1
EU236438:263459;0,05313288;0,788812009;-1,522714769;0,395802401;0,044594258;-0,95075681;-0,952148073;1;0;0;0;1;0;1;0;0;0;0;0;0
NC_004167:9307;0,05313288;0,611724838;-0,511156289;-1,11787275;0,191201366;0,28234718;0,330206234;1;1;0;1;0;0;0;0;1;0;0;0;0
NC_000929:30163;1,28984577;1,400746435;0,38024781;0,395802401;-0,736977222;0,463984638;0,586677095;1;1;1;0;1;0;0;1;1;1;0;0;0
NC_000929:29255;-1,722514469;-0,728234651;1,442884163;0,774221188;-0,36355972;-1,59946202;-1,593325226;1;1;1;0;1;0;0;1;1;1;0;0;0
NC_019401:220560;0,541010503;1,209885878;-0,861925165;-1,11787275;-1,080000237;0,85546413;0,971383387;1;0;0;0;1;0;0;1;0;0;0;1;0
NC_011043:187192;0,061642432;-0,686914308;1,054472225;0,017383613;-0,608162685;-0,656301054;-0,695677211;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_005045:93888;-0,213497855;-1,682537667;-0,437101805;0,017383613;0,836297175;-1,695357572;-1,721560657;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_001416:24538;0,699854339;0,318547217;-0,982995929;-1,874710325;0,326283257;-1,710023951;-1,593325226;1;1;0;1;0;0;0;0;1;1;0;0;0
NC_028816:137905;1,224606325;0,867517335;-0,151070542;-0,739453962;0,416564372;-0,048210431;-0,182735489;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_011085:190063;0,575048439;-0,44095993;-0,005781876;-1,874710325;0,119856692;0,327474499;0,201970803;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_010326:255507;-0,360995713;-1,371651254;-0,506504051;-0,739453962;-0,027773471;-1,80817587;-1,721560657;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_000866:p9(b);0,796295158;2,662000457;-1,135278151;-1,11787275;0,177750872;1,066434346;0,971383387;1;0;0;0;1;0;0;1;0;1;0;0;1
NC_011040:phi1.05;0,217649773;-0,649529231;0,487149154;-1,874710325;4,228016855;-0,14636235;-0,310970919;0;1;0;1;0;0;1;0;0;1;0;0;1
NC_004167:6221;0,725382724;-0,224520066;0,021149866;0,017383613;-0,544570368;0,116504283;0,201970803;1;1;1;0;0;0;0;0;1;0;0;0;0
NC_003298:55430;-1,087139022;-1,355910189;0,677403325;-1,496291537;0,494390195;-0,830041232;-0,823912642;0;1;0;0;0;0;1;0;0;1;0;0;0
NC_009936:243275;-0,375178186;-0,555082746;-0,752129984;-1,11787275;0,687219693;-0,945115895;-0,952148073;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_000924:17549;0,036113912;-0,612144155;-0,441060073;-1,874710325;0,186435008;-0,678864713;-0,695677211;1;1;0;0;1;0;1;0;1;1;0;0;0
NC_019401:202560;-0,457436633;0,141460046;0,504832659;0,395802401;-0,297937234;0,832900471;0,843147957;1;1;1;1;0;0;0;1;0;0;0;1;0
KU574722:159412;0,135391361;1,223659357;-0,334402517;-1,496291537;-0,632087159;1,18940629;1,227854249;1;0;0;1;0;0;0;1;0;0;1;0;0
KU574722:164563;-1,416172708;-0,464571551;1,714039773;-0,739453962;-0,806450244;0,546341995;0,586677095;1;1;1;0;1;0;0;1;0;0;1;0;0
AY543070:274343;-0,136912398;-0,464571551;-0,899399452;-1,496291537;0,086567543;-0,166669644;-0,182735489;1;1;0;0;1;0;0;0;0;1;0;0;0
AY543070:274102;-0,321284753;0,161136401;0,221946616;-1,496291537;0,458537648;0,177426163;-0,054500058;1;1;0;0;1;0;0;0;0;1;0;0;0
NC_011048:10837;1,403305692;0,338223548;-0,191377405;1,152639976;-0,721056302;0,294757192;0,201970803;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_009935:A5;0,739565265;-0,879742545;2,084130498;0,395802401;0,900736768;-0,918039504;-0,823912642;1;1;1;1;0;0;1;0;0;0;0;0;1
NC_000866:67783;0,541010503;0,381511525;-0,374812597;0,017383613;-0,586585903;1,084485274;0,971383387;1;1;0;1;0;0;0;1;0;1;0;0;0
NC_011040:199349;-0,925458691;-0,600338356;-0,814302263;1,531058763;0,415863856;-0,595379173;-0,567441781;0;1;1;1;0;0;1;0;0;1;0;0;0
KP025626:246611;-1,69698595;-1,956038816;-0,326955122;0,395802401;-0,415664504;-1,262135311;-1,208618934;1;1;1;0;1;1;1;0;0;0;0;0;0
KU574722:165057;0,075824905;0,655012767;0,589110733;1,152639976;-0,637109748;0,943462402;1,099618818;1;1;1;0;1;0;0;1;0;0;1;0;0
NC_005856:pLyz;0,489953464;-0,864001432;0,845609302;-0,361035175;0,313802192;-0,423895362;-0,567441781;1;1;1;0;1;0;0;1;1;1;0;0;1
KU574722:171829;1,403305692;0,867517335;0,160391931;-0,361035175;-0,50974253;0,715569441;0,714912526;1;1;1;0;1;0;0;1;0;0;1;0;0
NC_004913:85934;-1,617564032;-0,051368191;1,618768831;0,395802401;0,103042671;0,782132237;0,714912526;1;1;1;1;0;0;1;0;1;1;0;0;0
AY543070:281960;-1,421845697;0,845873417;0,369254942;0,395802401;-0,468911734;-0,614558284;-0,567441781;1;0;1;0;0;0;0;0;0;1;0;0;0
NC_002371:Psar;1,224606325;-0,139911762;0,200698794;-0,739453962;-0,947861855;0,962641513;0,971383387;1;1;1;0;0;1;1;0;1;1;0;0;1
NC_001978:109335;-2,437311733;-2,089838058;-0,896396991;0,017383613;0,019989232;-2,178219885;-2,106266949;0;1;0;0;1;0;0;0;1;0;0;0;0
KU574722:180474;0,402022062;-0,742008083;-0,128008078;-1,11787275;-0,372243874;0,893822351;0,971383387;1;1;0;0;1;0;0;1;0;0;1;0;0
NC_004167:9281;-1,274347873;-1,320492792;-0,239012788;-0,739453962;-0,076154458;-0,863886721;-0,952148073;1;1;1;0;0;0;0;0;1;0;0;0;0
NC_004665:A2;0,217649773;-0,848260367;2,084130348;0,395802401;0,351433409;-0,082055921;-0,054500058;1;1;0;0;1;0;1;0;0;0;0;0;1
EU056923:270860;-1,370788793;-1,725825597;-1,12576466;0,017383613;1,17932026;-2,359857343;-2,36273781;0;1;1;0;1;0;1;0;0;0;0;0;0
KU574722:170477;0,061642432;-0,3386429;0,38757633;1,152639976;-0,4663219;0,959256964;1,099618818;1;1;1;0;1;0;0;1;0;0;1;0;0
NC_005856:37415;-0,41772564;0,450378732;0,409561892;0,017383613;-0,728293103;-0,140721435;-0,182735489;1;1;1;0;1;0;0;1;1;1;0;0;0
NC_001895:40973;-1,294203336;-1,31262226;0,413226065;1,152639976;0,160382616;-1,311775361;-1,080383503;1;1;1;0;1;0;0;1;1;0;0;0;0
NC_002730:98634;-0,687192907;0,208359643;-0,098960038;0,017383613;0,112996072;-0,436305374;-0,43920635;1;1;0;1;0;0;1;0;1;1;0;0;0
NC_000902:81723;-0,54253154;2,477042847;-0,683130651;0,017383613;0,855235477;-0,123798691;0,073735373;1;0;0;1;0;0;1;0;1;1;0;0;0
NC_004679:102351;0,402022062;0,033240117;1,39891304;-0,361035175;-0,857833639;0,575674753;0,843147957;1;1;1;0;0;0;1;0;0;0;0;0;0
NC_005045:94614;-1,06728356;-1,936362578;-1,393151546;0,017383613;0,287749834;-1,40992728;-1,593325226;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_004913:84979;0,424714019;-0,848260367;-1,451884141;-0,739453962;-0,088915798;-0,974448652;-0,952148073;1;1;1;1;0;0;1;0;1;1;0;0;0
NC_001416:PL1;0,067315421;2,128771357;2,084130498;0,395802401;-0,450401015;-0,156515997;-0,182735489;1;1;1;0;1;0;0;0;1;1;0;0;1
NC_019401:223473;0,810477699;0,483828542;-0,521161179;-0,361035175;-0,915048124;0,820490458;0,714912526;1;1;1;1;0;0;0;1;0;0;0;1;0
NC_011048:C2;1,967768738;0,127686614;-0,268101849;-1,874710325;-0,231107245;1,438734727;1,227854249;1;1;0;1;0;0;1;0;0;0;0;0;1
KU574722:170550;0,974994525;1,400746435;-0,231684268;-0,361035175;-1,014582184;1,988159835;1,997266833;1;1;1;1;0;0;0;1;0;0;1;0;0
NC_000866:P36;1,343739236;2,662000457;-1,184780571;-1,496291537;1,040084397;1,143150788;1,099618818;1;0;0;1;0;0;0;1;0;1;0;0;1
NC_005045:Promoter7;0,796295158;-0,063173995;-1,475051067;-1,11787275;4,391389811;-0,258052464;-0,43920635;0;1;0;0;0;0;1;0;0;0;0;0;1
NC_027375:253251;-0,085855494;-2,259054603;-0,671395938;1,152639976;0,273276268;-1,834124078;-1,849796087;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_021190:286007;-0,644645449;-1,961941856;-0,932808316;0,017383613;0,105383152;-1,333210838;-1,080383503;1;1;0;0;1;0;0;0;1;1;0;0;0
AY543070:282628;0,810477699;0,259518129;0,589110733;-0,739453962;0,009857747;0,806952262;0,714912526;1;1;1;0;1;0;0;0;0;1;0;0;0
NC_004777:195517;0,699854339;-0,405542486;-1,444555609;-0,739453962;-0,633509106;0,180810712;0,201970803;1;1;1;1;0;0;1;0;0;0;0;0;0
NC_005045:97611;-0,389360693;-1,287042982;-0,766356529;0,017383613;-0,30055896;-1,49341282;-1,849796087;1;1;0;0;0;0;1;0;0;0;0;0;0
